Year,NDVI_district,NDVI_district_crop_mask,Obs_yield,Total_production,Total_area,Irrigated_area,Irrigated_production,Unirrigated_area,Unirrigated_production,Simulated_yield,Simulated_yield_sd,Simulated_yield_allyears,Simulated_yield_allyears_sd,Crop,Province,District_id,District_name_ts
2007,0.477899969,0.443930656,1.993061578,229.8,115.3,NaN,NaN,NaN,NaN,2.14,0.46,2.15,0.46,Wheat,Punjab,630,Rawalpindi
2008,0.432539999,0.363612741,1.604224059,174.7,108.9,NaN,NaN,NaN,NaN,1.57,0.38,1.57,0.4,Wheat,Punjab,630,Rawalpindi
2009,0.454539955,0.402141839,1.806956522,207.8,115,NaN,NaN,NaN,NaN,1.94,0.43,1.95,0.44,Wheat,Punjab,630,Rawalpindi
2010,0.401139975,0.301266372,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.35,0.39,Wheat,Punjab,630,Rawalpindi
2011,0.440880001,0.376844764,1.375979112,158.1,114.9,6.1,3.6,152,111.3,1.86,0.42,1.85,0.43,Wheat,Punjab,630,Rawalpindi
2012,0.372280002,0.301707476,1.232418525,143.7,116.6,5.4,3.2,138.4,113.3,1.35,0.41,1.35,0.41,Wheat,Punjab,630,Rawalpindi
2013,0.439900011,0.431186587,1.826274849,211.3,115.7,6.7,4,204.6,111.7,1.94,0.47,1.94,0.43,Wheat,Punjab,630,Rawalpindi
2014,0.415880024,0.38832885,1.402044293,164.6,117.4,7.9,4.9,156.7,112.5,1.54,0.41,1.53,0.41,Wheat,Punjab,630,Rawalpindi
2015,0.409700006,0.401740432,1.613997114,178.96,110.88,7.47,4.45,171.49,106.43,1.66,0.42,1.65,0.42,Wheat,Punjab,630,Rawalpindi
2016,0.461879969,0.443247974,1.670028164,183.82,110.07,6.91,4.45,176.91,105.62,2.1,0.46,2.06,0.43,Wheat,Punjab,630,Rawalpindi
2017,0.420080006,0.386453629,1.231133532,119.58,97.13,11.41,4.05,108.17,93.08,1.83,0.41,1.81,0.43,Wheat,Punjab,630,Rawalpindi
2018,0.406299978,0.364979744,1.498653846,155.86,104,10.29,4.05,145.57,99.95,1.71,0.43,1.71,0.44,Wheat,Punjab,630,Rawalpindi
2019,0.336599976,0.375000924,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.55,0.41,Wheat,Punjab,630,Rawalpindi
1982,NaN,NaN,3.792403159,1008.4,265.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Wheat,Punjab,631,Sahiwal
1983,NaN,NaN,2.271920089,614.1,270.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Wheat,Punjab,631,Sahiwal
1984,0.367899984,0.340964526,1.955178908,519.1,265.5,NaN,NaN,NaN,NaN,2.26,0.34,2.22,0.29,Wheat,Punjab,631,Sahiwal
1985,0.441799998,0.422541916,2.290223249,595,259.8,NaN,NaN,NaN,NaN,2.57,0.34,2.55,0.32,Wheat,Punjab,631,Sahiwal
1986,0.454599977,0.40066129,2.397080292,656.8,274,NaN,NaN,NaN,NaN,2.48,0.35,2.46,0.31,Wheat,Punjab,631,Sahiwal
1987,0.465199977,0.415054858,2.018499127,578.3,286.5,NaN,NaN,NaN,NaN,2.56,0.32,2.52,0.32,Wheat,Punjab,631,Sahiwal
1988,0.458799988,0.393283844,2.402080344,669.7,278.8,NaN,NaN,NaN,NaN,2.44,0.35,2.43,0.31,Wheat,Punjab,631,Sahiwal
1989,0.364199996,0.300170928,2.527202527,720,284.9,NaN,NaN,NaN,NaN,1.95,0.3,2.05,0.28,Wheat,Punjab,631,Sahiwal
1990,0.452499986,0.394922554,2.421052632,694.6,286.9,NaN,NaN,NaN,NaN,2.45,0.34,2.44,0.31,Wheat,Punjab,631,Sahiwal
1991,0.468599975,0.39160642,2.277891855,665.6,292.2,NaN,NaN,NaN,NaN,2.44,0.34,2.42,0.3,Wheat,Punjab,631,Sahiwal
1992,0.438199997,0.405061275,2.692965779,566.6,210.4,NaN,NaN,NaN,NaN,2.48,0.34,2.48,0.32,Wheat,Punjab,631,Sahiwal
1993,0.379899979,0.382951617,2.227842435,497.7,223.4,NaN,NaN,NaN,NaN,2.41,0.36,2.39,0.31,Wheat,Punjab,631,Sahiwal
1994,0.432999998,0.400148362,2.476717381,537.2,216.9,NaN,NaN,NaN,NaN,2.47,0.36,2.46,0.31,Wheat,Punjab,631,Sahiwal
1995,0.4375,0.454767764,2.754927727,419.3,152.2,NaN,NaN,NaN,NaN,2.69,0.37,2.68,0.31,Wheat,Punjab,631,Sahiwal
1996,0.522799969,0.458493501,2.531128405,390.3,154.2,NaN,NaN,NaN,NaN,2.71,0.36,2.69,0.33,Wheat,Punjab,631,Sahiwal
1997,0.475299984,0.442619354,2.867696441,427,148.9,NaN,NaN,NaN,NaN,2.63,0.36,2.63,0.33,Wheat,Punjab,631,Sahiwal
1998,0.485100001,0.50101614,2.918737408,434.6,148.9,NaN,NaN,NaN,NaN,2.88,0.38,2.87,0.35,Wheat,Punjab,631,Sahiwal
1999,0.518000007,0.484258026,2.643195667,390.4,147.7,NaN,NaN,NaN,NaN,2.82,0.37,2.8,0.34,Wheat,Punjab,631,Sahiwal
2000,0.572299957,0.498716116,3.289470062,477.96,145.3,NaN,NaN,NaN,NaN,2.86,0.36,2.86,0.33,Wheat,Punjab,631,Sahiwal
2001,0.578799963,0.544125795,3.107264087,457.7,147.3,NaN,NaN,NaN,NaN,3.06,0.4,3.04,0.36,Wheat,Punjab,631,Sahiwal
2002,0.601000011,0.541083932,3.115308151,470.1,150.9,NaN,NaN,NaN,NaN,3.05,0.39,3.03,0.36,Wheat,Punjab,631,Sahiwal
2003,0.556899965,0.537519395,3.094451783,468.5,151.4,NaN,NaN,NaN,NaN,3.03,0.39,3.01,0.36,Wheat,Punjab,631,Sahiwal
2004,0.575800002,0.611564457,2.887942333,440.7,152.6,NaN,NaN,NaN,NaN,3.4,0.4,3.31,0.4,Wheat,Punjab,631,Sahiwal
2005,0.525299966,0.5081774,2.925736236,457,156.2,NaN,NaN,NaN,NaN,2.91,0.39,2.89,0.35,Wheat,Punjab,631,Sahiwal
2006,0.497799993,0.50020963,2.735984355,419.7,153.4,NaN,NaN,NaN,NaN,2.89,0.38,2.86,0.34,Wheat,Punjab,631,Sahiwal
2007,0.518599987,0.497467726,3.047588005,467.5,153.4,NaN,NaN,NaN,NaN,2.86,0.38,2.85,0.34,Wheat,Punjab,631,Sahiwal
2008,0.483699977,0.498561233,2.689111748,375.4,139.6,NaN,NaN,NaN,NaN,2.88,0.37,2.86,0.34,Wheat,Punjab,631,Sahiwal
2009,0.614199996,0.59150964,3.082384461,460.2,149.3,NaN,NaN,NaN,NaN,3.27,0.43,3.23,0.37,Wheat,Punjab,631,Sahiwal
2010,0.537299991,0.539516091,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.02,0.36,Wheat,Punjab,631,Sahiwal
2011,0.485100001,0.545467675,3.245702006,453.1,139.6,453.1,139.6,0,0,3.06,0.39,3.04,0.37,Wheat,Punjab,631,Sahiwal
2012,0.49089998,0.50461936,3.107784431,415.2,133.6,415.2,133.6,0,0,2.89,0.38,2.88,0.33,Wheat,Punjab,631,Sahiwal
2013,0.57099998,0.570616126,3.12204142,422.1,135.2,422.1,135.2,0,0,3.17,0.42,3.15,0.38,Wheat,Punjab,631,Sahiwal
2014,0.547199965,0.594758153,3.200138026,463.7,144.9,463.7,144.9,0,0,3.28,0.43,3.24,0.38,Wheat,Punjab,631,Sahiwal
2015,0.529799998,0.564799964,3.046323142,462.31,151.76,462.31,151.76,0,0,3.15,0.42,3.12,0.38,Wheat,Punjab,631,Sahiwal
2016,0.538399994,0.570854843,3.134984995,490.97,156.61,490.97,156.61,0,0,3.17,0.42,3.15,0.37,Wheat,Punjab,631,Sahiwal
2017,0.539799988,0.576993465,3.541663742,504.51,142.45,504.51,142.45,0,0,3.17,0.4,3.17,0.37,Wheat,Punjab,631,Sahiwal
2018,0.459099978,0.508496761,3.46858858,496.91,143.26,496.46,142.85,0.45,0.41,2.9,0.34,2.9,0.34,Wheat,Punjab,631,Sahiwal
2019,0.413999975,0.502151608,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.87,0.34,Wheat,Punjab,631,Sahiwal
1982,NaN,NaN,2.260130719,345.8,153,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Wheat,Sindh,814,Sanghar
1983,NaN,NaN,2.182975871,325.7,149.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Wheat,Sindh,814,Sanghar
1984,0.190750003,0.283407629,2.256032172,336.6,149.2,NaN,NaN,NaN,NaN,2,0.91,2.04,0.9,Wheat,Sindh,814,Sanghar
1985,0.190899998,0.339890301,2.263570961,346.1,152.9,NaN,NaN,NaN,NaN,2.63,0.92,2.61,0.98,Wheat,Sindh,814,Sanghar
1986,0.141049996,0.315591842,2.406535948,368.2,153,NaN,NaN,NaN,NaN,2.36,0.93,2.36,0.92,Wheat,Sindh,814,Sanghar
1987,0.121799998,0.301777542,2.440622972,376.1,154.1,NaN,NaN,NaN,NaN,2.2,0.89,2.22,0.93,Wheat,Sindh,814,Sanghar
1988,0.113249995,0.341893911,2.559662776,394.7,154.2,NaN,NaN,NaN,NaN,2.64,0.93,2.63,0.94,Wheat,Sindh,814,Sanghar
1989,0.083499998,0.261126548,2.781410256,433.9,156,NaN,NaN,NaN,NaN,1.57,0.84,1.81,0.89,Wheat,Sindh,814,Sanghar
1990,0.15079999,0.331573993,1.907643312,299.5,157,NaN,NaN,NaN,NaN,2.56,0.9,2.53,0.96,Wheat,Sindh,814,Sanghar
1991,0.155299991,0.312520385,2.144310235,337.3,157.3,NaN,NaN,NaN,NaN,2.34,0.94,2.33,0.89,Wheat,Sindh,814,Sanghar
1992,0.117449999,0.29128927,2.280480101,361,158.3,NaN,NaN,NaN,NaN,2.09,0.9,2.12,0.9,Wheat,Sindh,814,Sanghar
1993,0.166099995,0.325399488,2.075921909,287.1,138.3,NaN,NaN,NaN,NaN,2.48,0.95,2.46,0.98,Wheat,Sindh,814,Sanghar
1994,0.176899999,0.340679586,1.997126437,278,139.2,NaN,NaN,NaN,NaN,2.65,0.93,2.62,0.94,Wheat,Sindh,814,Sanghar
1995,0.267549992,0.322299987,1.996271439,267.7,134.1,NaN,NaN,NaN,NaN,2.46,0.95,2.43,0.95,Wheat,Sindh,814,Sanghar
1996,0.186749995,0.331317872,1.956303725,273.1,139.6,NaN,NaN,NaN,NaN,2.55,0.9,2.52,0.93,Wheat,Sindh,814,Sanghar
1997,0.137999997,0.350059152,1.975521958,274.4,138.9,NaN,NaN,NaN,NaN,2.75,0.9,2.71,0.97,Wheat,Sindh,814,Sanghar
1998,0.163599998,0.329205096,2.431754875,349.2,143.6,NaN,NaN,NaN,NaN,2.51,0.95,2.5,0.94,Wheat,Sindh,814,Sanghar
1999,0.187150002,0.3668423,2.451957295,344.5,140.5,NaN,NaN,NaN,NaN,2.91,0.96,2.88,0.99,Wheat,Sindh,814,Sanghar
2000,0.158149987,0.366543353,2.798043326,400.4,143.1,NaN,NaN,NaN,NaN,2.9,0.95,2.88,1.01,Wheat,Sindh,814,Sanghar
2001,0.127900004,0.363249481,3.458536585,354.5,102.5,NaN,NaN,NaN,NaN,2.84,0.95,2.85,1,Wheat,Sindh,814,Sanghar
2002,0.150999993,0.357874513,3.134596211,314.4,100.3,NaN,NaN,NaN,NaN,2.79,1.03,2.79,0.99,Wheat,Sindh,814,Sanghar
2003,0.113199994,0.405933172,3.142723005,334.7,106.5,NaN,NaN,NaN,NaN,3.32,1.04,3.28,1.03,Wheat,Sindh,814,Sanghar
2004,0.253399998,0.381023407,2.886511628,310.3,107.5,NaN,NaN,NaN,NaN,3.05,1.02,3.03,1.05,Wheat,Sindh,814,Sanghar
2005,0.130999997,0.404232144,3.102795311,344.1,110.9,NaN,NaN,NaN,NaN,3.3,1.01,3.26,1.05,Wheat,Sindh,814,Sanghar
2006,0.1039,0.402288288,3.144453998,365.7,116.3,NaN,NaN,NaN,NaN,3.27,1.02,3.24,1.03,Wheat,Sindh,814,Sanghar
2007,0.14684999,0.409852058,3.777310924,449.5,119,NaN,NaN,NaN,NaN,3.3,1.05,3.32,1.09,Wheat,Sindh,814,Sanghar
2008,0.124699995,0.42174387,3.71797005,446.9,120.2,NaN,NaN,NaN,NaN,3.44,1.08,3.44,1.04,Wheat,Sindh,814,Sanghar
2009,0.119849995,0.429793298,3.685970636,451.9,122.6,NaN,NaN,NaN,NaN,3.53,1.08,3.52,1.1,Wheat,Sindh,814,Sanghar
2010,0.163100004,0.431355119,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.54,1.09,Wheat,Sindh,814,Sanghar
2011,0.151349992,0.413866788,3.954940711,500.3,126.5,500.3,126.5,0,0,3.33,1.07,3.36,1.1,Wheat,Sindh,814,Sanghar
2012,0.205799997,0.33940205,3.69528416,305.6,82.7,305.6,82.7,0,0,2.57,0.84,2.61,0.98,Wheat,Sindh,814,Sanghar
2013,0.187649995,0.402935177,3.18956044,348.3,109.2,348.3,109.2,0,0,3.28,1.05,3.25,1.04,Wheat,Sindh,814,Sanghar
2014,0.112749994,0.411740243,3.634920635,389.3,107.1,389.3,107.1,0,0,3.34,1.13,3.34,1.1,Wheat,Sindh,814,Sanghar
2015,0.104199998,0.441976011,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.64,1.11,Wheat,Sindh,814,Sanghar
2016,0.163149983,0.439150989,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.62,1.1,Wheat,Sindh,814,Sanghar
2017,0.163149998,0.447013229,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.7,1.12,Wheat,Sindh,814,Sanghar
2018,0.162649989,0.407921463,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.3,1.04,Wheat,Sindh,814,Sanghar
2019,0.113199994,0.322751522,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.44,0.96,Wheat,Sindh,814,Sanghar
1982,NaN,NaN,1.950859951,397,203.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Wheat,Punjab,632,Sargodha
1983,NaN,NaN,1.871673004,393.8,210.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Wheat,Punjab,632,Sargodha
1984,0.330966681,0.342954785,1.63740458,343.2,209.6,NaN,NaN,NaN,NaN,1.83,0.31,1.8,0.28,Wheat,Punjab,632,Sargodha
1985,0.346933335,0.392301172,1.831610044,372,203.1,NaN,NaN,NaN,NaN,2.02,0.32,1.99,0.28,Wheat,Punjab,632,Sargodha
1986,0.413399965,0.428500593,1.983108108,410.9,207.2,NaN,NaN,NaN,NaN,2.15,0.32,2.14,0.29,Wheat,Punjab,632,Sargodha
1987,0.378599972,0.400739878,1.77751974,382.7,215.3,NaN,NaN,NaN,NaN,2.05,0.32,2.03,0.29,Wheat,Punjab,632,Sargodha
1988,0.356166691,0.405600011,1.925960204,416.2,216.1,NaN,NaN,NaN,NaN,2.06,0.32,2.05,0.29,Wheat,Punjab,632,Sargodha
1989,0.354000002,0.366486311,2.055076628,429.1,208.8,NaN,NaN,NaN,NaN,1.88,0.31,1.89,0.27,Wheat,Punjab,632,Sargodha
1990,0.406399965,0.463930935,2.085216573,442.9,212.4,NaN,NaN,NaN,NaN,2.29,0.32,2.28,0.31,Wheat,Punjab,632,Sargodha
1991,0.420866638,0.439815491,2.081573896,433.8,208.4,NaN,NaN,NaN,NaN,2.2,0.32,2.18,0.31,Wheat,Punjab,632,Sargodha
1992,0.381266683,0.403336912,2.162573674,440.3,203.6,NaN,NaN,NaN,NaN,2.04,0.32,2.04,0.28,Wheat,Punjab,632,Sargodha
1993,0.389733315,0.376889855,2.043287938,420.1,205.6,NaN,NaN,NaN,NaN,1.93,0.31,1.93,0.28,Wheat,Punjab,632,Sargodha
1994,0.430799991,0.404885709,2.09329299,415.1,198.3,NaN,NaN,NaN,NaN,2.05,0.31,2.04,0.29,Wheat,Punjab,632,Sargodha
1995,0.378966659,0.445466042,2.175654854,423.6,194.7,NaN,NaN,NaN,NaN,2.22,0.33,2.2,0.29,Wheat,Punjab,632,Sargodha
1996,0.43083334,0.468254149,2.284119736,450.2,197.1,NaN,NaN,NaN,NaN,2.31,0.34,2.29,0.31,Wheat,Punjab,632,Sargodha
1997,0.490499973,0.428116053,2.050025523,401.6,195.9,NaN,NaN,NaN,NaN,2.15,0.32,2.14,0.3,Wheat,Punjab,632,Sargodha
1998,0.385766655,0.470463067,2.188795518,390.7,178.5,NaN,NaN,NaN,NaN,2.32,0.32,2.3,0.3,Wheat,Punjab,632,Sargodha
1999,0.469700009,0.479533345,2.096788991,365.68,174.4,NaN,NaN,NaN,NaN,2.36,0.33,2.34,0.3,Wheat,Punjab,632,Sargodha
2000,0.56856662,0.469673187,2.529692471,477.1,188.6,NaN,NaN,NaN,NaN,2.3,0.33,2.3,0.32,Wheat,Punjab,632,Sargodha
2001,0.552833319,0.489013106,2.492670157,476.1,191,NaN,NaN,NaN,NaN,2.39,0.34,2.38,0.31,Wheat,Punjab,632,Sargodha
2002,0.580066621,0.501912475,2.548439182,473.5,185.8,NaN,NaN,NaN,NaN,2.44,0.34,2.43,0.32,Wheat,Punjab,632,Sargodha
2003,0.52093333,0.528408349,2.665615142,507,190.2,NaN,NaN,NaN,NaN,2.54,0.34,2.53,0.31,Wheat,Punjab,632,Sargodha
2004,0.626499951,0.577234566,2.475542108,490.9,198.3,NaN,NaN,NaN,NaN,2.77,0.38,2.73,0.33,Wheat,Punjab,632,Sargodha
2005,0.51669997,0.533955932,2.730806142,569.1,208.4,NaN,NaN,NaN,NaN,2.56,0.35,2.55,0.33,Wheat,Punjab,632,Sargodha
2006,0.500966609,0.532780349,2.5291587,529.1,209.2,NaN,NaN,NaN,NaN,2.56,0.37,2.55,0.32,Wheat,Punjab,632,Sargodha
2007,0.552633286,0.540782094,2.637330754,545.4,206.8,NaN,NaN,NaN,NaN,2.59,0.37,2.58,0.31,Wheat,Punjab,632,Sargodha
2008,0.570533335,0.496692836,2.271317829,468.8,206.4,NaN,NaN,NaN,NaN,2.42,0.33,2.41,0.31,Wheat,Punjab,632,Sargodha
2009,0.688033342,0.56028688,2.667412713,595.9,223.4,NaN,NaN,NaN,NaN,2.67,0.36,2.66,0.33,Wheat,Punjab,632,Sargodha
2010,0.555933297,0.517816663,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.49,0.32,Wheat,Punjab,632,Sargodha
2011,0.557599962,0.541583896,2.582914573,565.4,218.9,565.4,218.9,0,0,2.6,0.36,2.58,0.32,Wheat,Punjab,632,Sargodha
2012,0.612599969,0.503346443,2.662405303,562.3,211.2,562.3,211.2,0,0,2.44,0.33,2.43,0.32,Wheat,Punjab,632,Sargodha
2013,0.559700012,0.572084486,2.742395437,577,210.4,577,210.4,0,0,2.71,0.37,2.71,0.35,Wheat,Punjab,632,Sargodha
2014,0.592199981,0.547951758,2.314697926,513.4,221.8,513.4,221.8,0,0,2.64,0.36,2.61,0.33,Wheat,Punjab,632,Sargodha
2015,0.602433264,0.551945806,2.307716678,509.89,220.95,509.89,220.95,0,0,2.66,0.37,2.63,0.32,Wheat,Punjab,632,Sargodha
2016,0.517566681,0.55378747,2.491224018,539.35,216.5,539.35,216.5,0,0,2.66,0.37,2.63,0.34,Wheat,Punjab,632,Sargodha
2017,0.529999971,0.565005898,2.790076522,572.44,205.17,572.44,205.17,0,0,2.68,0.35,2.68,0.33,Wheat,Punjab,632,Sargodha
2018,0.421000004,0.485824376,2.768701856,535.55,193.43,535.18,193.03,0.37,0.4,2.36,0.31,2.36,0.31,Wheat,Punjab,632,Sargodha
2019,0.49756667,0.524315476,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.48,0.32,Wheat,Punjab,632,Sargodha
1982,NaN,NaN,2.49356665,484.5,194.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Wheat,Sindh,816,Shaheed Benazirabad
1983,NaN,NaN,2.50776647,468.2,186.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Wheat,Sindh,816,Shaheed Benazirabad
1984,0.2042,0.315300018,2.325914149,438.9,188.7,NaN,NaN,NaN,NaN,2.47,0.42,2.46,0.42,Wheat,Sindh,816,Shaheed Benazirabad
1985,0.220400006,0.357137829,2.473435034,470.2,190.1,NaN,NaN,NaN,NaN,2.73,0.46,2.72,0.43,Wheat,Sindh,816,Shaheed Benazirabad
1986,0.200049996,0.350806087,2.535845107,484.6,191.1,NaN,NaN,NaN,NaN,2.69,0.42,2.68,0.46,Wheat,Sindh,816,Shaheed Benazirabad
1987,0.21374999,0.377123147,2.604663212,502.7,193,NaN,NaN,NaN,NaN,2.85,0.45,2.84,0.43,Wheat,Sindh,816,Shaheed Benazirabad
1988,0.22739999,0.334504843,2.6375,506.4,192,NaN,NaN,NaN,NaN,2.57,0.46,2.58,0.41,Wheat,Sindh,816,Shaheed Benazirabad
1989,0.153699994,0.286473155,2.808383234,562.8,200.4,NaN,NaN,NaN,NaN,2.18,0.41,2.29,0.4,Wheat,Sindh,816,Shaheed Benazirabad
1990,0.233449996,0.343968272,2.600802407,518.6,199.4,NaN,NaN,NaN,NaN,2.64,0.45,2.64,0.42,Wheat,Sindh,816,Shaheed Benazirabad
1991,0.211549997,0.336192697,2.694637537,542.7,201.4,NaN,NaN,NaN,NaN,2.58,0.42,2.59,0.42,Wheat,Sindh,816,Shaheed Benazirabad
1992,0.189850003,0.311826825,2.767706786,558.8,201.9,NaN,NaN,NaN,NaN,2.39,0.43,2.44,0.42,Wheat,Sindh,816,Shaheed Benazirabad
1993,0.189150006,0.360167056,2.826185102,250.4,88.6,NaN,NaN,NaN,NaN,2.73,0.45,2.74,0.43,Wheat,Sindh,816,Shaheed Benazirabad
1994,0.14379999,0.315481663,2.353205849,209.2,88.9,NaN,NaN,NaN,NaN,2.46,0.45,2.46,0.41,Wheat,Sindh,816,Shaheed Benazirabad
1995,0.22329998,0.411969483,2.767519466,248.8,89.9,NaN,NaN,NaN,NaN,3.07,0.45,3.05,0.48,Wheat,Sindh,816,Shaheed Benazirabad
1996,0.266349971,0.397485375,2.676659529,250,93.4,NaN,NaN,NaN,NaN,2.98,0.47,2.96,0.46,Wheat,Sindh,816,Shaheed Benazirabad
1997,0.247899994,0.419058532,2.728723404,256.5,94,NaN,NaN,NaN,NaN,3.12,0.46,3.09,0.46,Wheat,Sindh,816,Shaheed Benazirabad
1998,0.262250006,0.41384384,2.985200846,282.4,94.6,NaN,NaN,NaN,NaN,3.08,0.47,3.06,0.44,Wheat,Sindh,816,Shaheed Benazirabad
1999,0.220950007,0.409226805,2.967091295,279.5,94.2,NaN,NaN,NaN,NaN,3.05,0.47,3.03,0.47,Wheat,Sindh,816,Shaheed Benazirabad
2000,0.24075,0.395747542,3.359133127,325.5,96.9,NaN,NaN,NaN,NaN,2.95,0.44,2.95,0.46,Wheat,Sindh,816,Shaheed Benazirabad
2001,0.240199983,0.418349981,3.480867347,272.9,78.4,NaN,NaN,NaN,NaN,3.09,0.44,3.09,0.49,Wheat,Sindh,816,Shaheed Benazirabad
2002,0.263500005,0.414170742,3.08596713,244.1,79.1,NaN,NaN,NaN,NaN,3.08,0.48,3.06,0.47,Wheat,Sindh,816,Shaheed Benazirabad
2003,0.259050012,0.441051215,2.983523447,235.4,78.9,NaN,NaN,NaN,NaN,3.26,0.48,3.23,0.48,Wheat,Sindh,816,Shaheed Benazirabad
2004,0.257499993,0.473728091,2.847074468,214.1,75.2,NaN,NaN,NaN,NaN,3.49,0.47,3.42,0.51,Wheat,Sindh,816,Shaheed Benazirabad
2005,0.235100001,0.448612124,3.083916084,220.5,71.5,NaN,NaN,NaN,NaN,3.31,0.47,3.27,0.47,Wheat,Sindh,816,Shaheed Benazirabad
2006,0.224949986,0.46406582,3.165289256,229.8,72.6,NaN,NaN,NaN,NaN,3.41,0.5,3.37,0.47,Wheat,Sindh,816,Shaheed Benazirabad
2007,0.257300019,0.488965809,3.626550868,292.3,80.6,NaN,NaN,NaN,NaN,3.55,0.55,3.52,0.51,Wheat,Sindh,816,Shaheed Benazirabad
2008,0.265949994,0.476836562,3.600278552,258.5,71.8,NaN,NaN,NaN,NaN,3.47,0.51,3.44,0.5,Wheat,Sindh,816,Shaheed Benazirabad
2009,0.264100015,0.529976845,3.585806452,277.9,77.5,NaN,NaN,NaN,NaN,3.84,0.54,3.76,0.54,Wheat,Sindh,816,Shaheed Benazirabad
2010,0.263099998,0.49493897,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.55,0.51,Wheat,Sindh,816,Shaheed Benazirabad
2011,0.265999973,0.522457302,4.400234742,374.9,85.2,368.4,79,6.5,6.2,3.68,0.51,3.72,0.55,Wheat,Sindh,816,Shaheed Benazirabad
2012,0.242949992,0.504389048,3.975292588,305.7,76.9,301.7,71.8,4,5.1,3.62,0.53,3.61,0.51,Wheat,Sindh,816,Shaheed Benazirabad
2013,0.2852,0.51842922,3.824667473,316.3,82.7,312.3,78,4,4.7,3.73,0.57,3.69,0.53,Wheat,Sindh,816,Shaheed Benazirabad
2014,0.251049995,0.499754846,4.014251781,338,84.2,333.4,79.1,4.6,5.1,3.58,0.51,3.58,0.5,Wheat,Sindh,816,Shaheed Benazirabad
2015,0.272249997,0.499385327,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.58,0.52,Wheat,Sindh,816,Shaheed Benazirabad
2016,0.313349992,0.496102393,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.56,0.51,Wheat,Sindh,816,Shaheed Benazirabad
2017,0.273199975,0.515195131,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.68,0.54,Wheat,Sindh,816,Shaheed Benazirabad
2018,0.241249979,0.485985368,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.5,0.48,Wheat,Sindh,816,Shaheed Benazirabad
2019,0.222599983,0.426298797,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.14,0.46,Wheat,Sindh,816,Shaheed Benazirabad
1982,NaN,NaN,1.493333333,358.4,240,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Wheat,Punjab,633,Sheikhupura
1983,NaN,NaN,1.805327869,440.5,244,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Wheat,Punjab,633,Sheikhupura
1984,0.432599992,0.382018864,1.519847973,359.9,236.8,NaN,NaN,NaN,NaN,1.2,0.52,1.25,0.47,Wheat,Punjab,633,Sheikhupura
1985,0.466324985,0.424357384,1.579150579,368.1,233.1,NaN,NaN,NaN,NaN,1.67,0.52,1.66,0.49,Wheat,Punjab,633,Sheikhupura
1986,0.586074948,0.484566629,2.107910751,519.6,246.5,NaN,NaN,NaN,NaN,2.07,0.54,2.07,0.52,Wheat,Punjab,633,Sheikhupura
1987,0.564549983,0.451767981,1.087899093,276,253.7,NaN,NaN,NaN,NaN,2,0.48,1.94,0.49,Wheat,Punjab,633,Sheikhupura
1988,0.514549971,0.470554888,1.724180328,420.7,244,NaN,NaN,NaN,NaN,1.96,0.53,1.94,0.49,Wheat,Punjab,633,Sheikhupura
1989,0.466974974,0.421383649,2.014196242,482.4,239.5,NaN,NaN,NaN,NaN,1.53,0.49,1.58,0.48,Wheat,Punjab,633,Sheikhupura
1990,0.565925002,0.507758081,1.872897927,478.9,255.7,NaN,NaN,NaN,NaN,2.29,0.54,2.27,0.5,Wheat,Punjab,633,Sheikhupura
